Char_Left,Char_Right,Char_All,HwSim_LA,HwSim_RA,HwSim_LR,Cos_LMD,Cos_ST,hw_if_left,cos_if_left,form,nPD,nSememes,POS_first,freq,semefreq_first,concreteness,concreteness_left,concreteness_right,POS_first_left,POS_first_right,isDict
老,巢,老巢,0.73,1.0,0.73,0.6549206571207433,0.468165650644547,0,0,-1,5,7,noun,12916,7,12916,6717974,202777,adv,noun,1
老,母,老母,0.754,1.0,0.7849999999999999,0.5710300312166722,0.5409987955537534,0,0,-1,1,5,noun,-1,5,-1,6717974,983780,adv,noun,0
老,翁,老翁,0.82,1.0,0.82,0.5988366541481355,0.5217837392467226,0,0,-1,2,3,noun,19606,3,19606,6717974,115680,adv,noun,1
老,死,老死,0.282051282051282,1.0,0.6666666666666666,0.6347908399215085,0.6100965977792994,0,0,-1,1,1,verb,-1,1,-1,6717974,7572512,adv,adj,1
老,派,老派,1.0,0.2941176470588235,0.4069230769230768,0.4898867552521916,0.326556589181494,1,1,-1,1,1,adj,6431,1,6431,6717974,2568036,adv,verb,1
老,妪,老妪,0.82,1.0,0.82,0.6482547508315107,0.6323709288797964,0,0,-1,1,3,noun,14458,3,14458,6717974,5213,adv,noun,1
老,辣,老辣,0.4285714285714285,1.0,0.5,0.4667826462482519,0.2270839069877801,0,1,联合,2,2,adj,8454,2,8454,6717974,555532,adv,adj,1
老,姐,老姐,0.748,1.0,0.7699999999999999,0.6412630011854327,0.6534715327942093,0,0,-1,1,5,noun,-1,5,-1,6717974,1998155,adv,noun,0
老,父,老父,0.748,1.0,0.748,0.6389794039357595,0.5530976753262209,0,0,-1,1,5,noun,-1,5,-1,6717974,501892,adv,noun,0
老,窝,老窝,0.73,1.0,0.7593939393939394,0.6261542816986223,0.5025950198931086,0,0,-1,3,7,noun,-1,7,-1,6717974,467941,adv,classifier,1
老,幼,老幼,1.0,0.6666666666666666,0.815,0.5984962834508195,0.3704671278920964,1,0,-1,1,1,adj,-1,1,-1,6717974,226572,adv,adj,1
老,舅,老舅,0.748,1.0,0.748,0.6821755592874603,0.5780269245907673,0,0,-1,1,5,noun,-1,5,-1,6717974,74532,adv,noun,0
老,叟,老叟,0.82,1.0,0.82,0.6785071170220028,0.6514192893491415,0,0,-1,1,3,noun,-1,3,-1,6717974,65733,adv,noun,0
老,姨,老姨,0.748,1.0,0.748,0.675523880760172,0.6295941144566247,0,0,-1,1,5,noun,-1,5,-1,6717974,169171,adv,noun,0
老,鸦,老鸦,0.4633333333333334,1.0,0.4633333333333334,0.5357305287441618,0.529772879959432,0,0,-1,1,1,noun,3113,1,3113,6717974,34293,adv,noun,1
老,诚,老诚,0.4285714285714285,1.0,0.4285714285714285,0.585036659206271,0.5202704023192924,0,0,-1,1,1,adj,880,1,880,6717974,839621,adv,adj,1
老,媪,老媪,0.82,1.0,0.82,0.6458680312164724,0.5678730244559467,0,0,-1,1,3,noun,401,3,401,6717974,15840,adv,noun,1
考,虑,考虑,0.8461538461538461,1.0,0.8461538461538461,0.5500605043636635,0.5314814163837267,0,0,-1,7,2,verb,3448267,2,3448267,1992002,72874,verb,verb,1
考,试,考试,0.1989655172413793,1.0,0.6223076923076923,0.3381606493239625,0.7103141544484484,0,1,-1,2,2,noun,2225151,2,2225151,1992002,1747663,verb,verb,1
考,验,考验,1.0,0.8518518518518519,1.0,0.47384394083137,0.396436359004877,1,1,-1,2,1,verb,531142,1,531142,1992002,213075,verb,verb,1
考,究,考究,0.8571428571428571,1.0,0.8571428571428571,0.6092591323916757,0.3278696259579447,0,0,00,9,3,verb,38775,3,38775,1992002,153318,verb,verb,1
考,题,考题,0.2332258064516129,1.0,0.5789473684210527,0.5332249608544766,0.7693583438030884,0,0,-1,1,2,noun,41282,2,41282,1992002,1396225,verb,verb,1
考,评,考评,0.625,1.0,0.6363636363636364,0.5667698296151007,0.5351095894223794,0,0,-1,1,1,verb,91338,1,91338,1992002,1152120,verb,noun,1
考,卷,考卷,0.241111111111111,1.0,0.4545454545454545,0.4833071537792484,0.599335246494032,0,1,-1,1,3,noun,25083,3,25083,1992002,990239,verb,noun,1
考,订,考订,0.4545454545454545,1.0,0.6363636363636364,0.461456336274537,0.2715566462211482,0,1,-1,1,1,verb,3554,1,3554,1992002,578843,verb,verb,1
考,释,考释,0.5675675675675675,1.0,0.5675675675675675,0.5747236501953796,0.3976473172783044,0,0,-1,1,1,verb,3397,1,3397,1992002,182597,verb,verb,1
考,妣,考妣,0.2250819672131147,1.0,0.2250819672131147,0.7747247901753619,0.471099196934141,0,0,-1,1,6,noun,179,6,179,1992002,1230,verb,noun,1
而,且,而且,0.73,1.0,0.73,0.4591611537573331,0.7174240172716146,0,1,-1,3,1,conj,7200892,1,7200892,35787779,2554791,prep,conj,1
而,是,而是,1.0,0.5966666666666667,0.5966666666666667,0.4703992976429321,0.7258145030347602,1,1,-1,1,1,conj,3345161,1,3345161,35787779,171296602,prep,adj,0
而,又,而又,0.73,1.0,1.0,0.4707780813362756,0.6699348977363908,0,1,-1,1,1,conj,-1,1,-1,35787779,26669137,prep,adv,0
而,后,而后,0.2157142857142857,1.0,0.2992307692307692,0.5053158631251385,0.6971297369140459,0,0,-1,1,1,adv,217383,1,217383,35787779,33767571,prep,noun,1
而,非,而非,1.0,0.33,0.33,0.5040159445738439,0.7275119275205544,1,0,-1,1,1,adv,-1,1,-1,35787779,4668866,prep,verb,0
而,今,而今,0.2090697674418604,1.0,0.226,0.4823126529974928,0.5947646839092258,0,1,-1,2,2,noun,92736,2,92736,35787779,1444843,prep,num,1
耍,滑,耍滑,1.0,0.4736842105263157,0.6,0.4165765969792499,0.3721844235211612,1,1,-1,3,2,verb,805,2,805,458802,720877,verb,adj,1
耍,坏,耍坏,1.0,0.5294117647058824,0.6,0.4541167953800998,0.4572954596166197,1,1,-1,1,1,verb,-1,1,-1,458802,1197540,verb,adj,0
耕,种,耕种,0.4099999999999999,1.0,0.4099999999999999,0.2141503396439393,0.4995452369111886,0,1,-1,3,1,verb,36781,1,36781,98881,14993403,verb,classifier,1
耗,资,耗资,1.0,0.38,0.3978516746411483,0.4774733365214276,0.2562570603767858,1,1,-1,1,1,verb,79935,1,79935,266239,903521,verb,noun,1
耗,散,耗散,1.0,0.5,0.5,0.5008627038336533,0.5326859209127821,1,0,-1,2,2,verb,7521,2,7521,266239,836764,verb,verb,0
耳,聋,耳聋,0.2157142857142857,1.0,0.2157142857142857,0.5802312520345367,0.7091906424592576,0,0,-1,2,2,verb,29050,2,29050,841281,62209,noun,verb,0
耳,熟,耳熟,0.3333333333333333,1.0,0.3333333333333333,0.5024622756995476,0.4494779206606364,0,0,-1,1,1,adj,12871,1,12871,841281,655997,noun,adj,1
耳,房,耳房,0.4074074074074074,1.0,1.0,0.5536249211045909,0.4647723164568902,0,0,-1,1,1,noun,1846,1,1846,841281,4335980,noun,noun,1
耳,生,耳生,0.3333333333333333,1.0,0.3481818181818182,0.3276910154508178,0.4895562369426148,0,1,-1,1,1,adj,647,1,647,841281,4223429,noun,verb,1
耳,炎,耳炎,0.3299999999999999,1.0,0.3299999999999999,0.4998619927278189,0.5934886201335978,0,1,-1,1,2,noun,-1,2,-1,841281,443669,noun,noun,0
耸,立,耸立,0.8333333333333334,1.0,0.8333333333333334,0.438432776138537,0.581226061983678,0,1,-1,1,1,verb,29006,1,29006,139072,1812106,adj,verb,1
耸,动,耸动,0.5428571428571428,1.0,0.5966666666666667,0.4064406593334672,0.5860644227027553,0,1,-1,1,1,verb,5635,1,5635,139072,3047197,adj,verb,1
耸,峙,耸峙,0.8333333333333334,1.0,0.8333333333333334,0.55582262088044,0.6716044793056076,0,0,-1,1,1,verb,1264,1,1264,139072,25498,adj,verb,1
耻,笑,耻笑,0.2079661016949152,1.0,0.2079661016949152,0.4625044905285253,0.5493233706207992,0,1,-1,6,1,verb,14737,1,14737,115182,7352124,noun,verb,1
耽,误,耽误,1.0,0.6,0.6,0.5094692349074569,0.5205260449748339,1,0,-1,3,1,verb,171539,1,171539,39128,450649,verb,adj,1
耽,搁,耽搁,1.0,0.5862068965517241,0.4736842105263157,0.4514721749205825,0.5035013283094696,1,1,述宾,5,2,verb,49234,2,49234,39128,94683,verb,verb,1
耽,于,耽于,1.0,0.2545283018867924,0.2653061224489796,0.392396037029862,0.5120362968382635,1,1,-1,1,1,verb,2875,1,2875,39128,16032510,verb,noun,0
耿,直,耿直,0.5555555555555556,1.0,0.5555555555555556,0.4744354008352652,0.3881026658912915,0,1,-1,2,1,adj,15179,1,15179,31667,1933805,noun,adj,1
耿,介,耿介,1.0,0.4285714285714285,1.0,0.4854609745423287,0.5120864440475805,1,1,-1,1,1,adj,1451,1,1451,31667,746219,noun,noun,1
聊,天,聊天,1.0,0.2982456140350877,0.341111111111111,0.2608381370212225,0.5902703884239104,1,1,-1,1,1,verb,782819,1,782819,747801,20457907,adv,noun,0
聊,表,聊表,0.7037037037037037,1.0,0.7037037037037037,0.4488112819018893,0.3012015012453992,0,1,-1,1,1,verb,-1,1,-1,747801,2602315,adv,noun,0
聊,生,聊生,0.3076923076923077,1.0,0.5,0.3778274442486073,0.4691084297356623,0,1,-1,1,1,verb,2533,1,2533,747801,4223429,adv,verb,0
职,责,职责,0.38,1.0,0.38,0.5118280877355093,0.5171485783761858,0,0,-1,3,1,noun,567085,1,567085,757269,324324,noun,noun,1
职,掌,职掌,0.2358823529411764,1.0,0.2878947368421052,0.4085734120283346,0.5150999280895492,0,1,-1,1,1,verb,2338,1,2338,757269,778552,noun,verb,1
聒,噪,聒噪,1.0,0.2166666666666666,0.2166666666666666,0.3901258501095249,0.6293527791166326,1,1,-1,3,1,adj,9721,1,9721,1749,74763,adj,verb,1
联,合,联合,1.0,0.68,0.68,0.5025715635984065,0.5174712190284276,1,0,联合,6,2,verb,2324124,2,2324124,2277044,1709797,adj,adj,1
联,接,联接,0.68,1.0,0.68,0.5361623075993557,0.5778762768144537,0,0,-1,4,1,verb,31544,1,31544,2277044,4335624,adj,verb,1
联,结,联结,1.0,0.6923076923076923,0.6923076923076923,0.4639474431897453,0.4576851064646143,1,1,-1,3,1,verb,45606,1,45606,2277044,966291,adj,verb,1
联,防,联防,0.4418604651162791,1.0,0.4418604651162791,0.5456378075927836,0.4302477238245797,0,0,-1,1,1,verb,33662,1,33662,2277044,2021321,adj,verb,1
联,电,联电,0.5555555555555556,1.0,0.7777777777777778,0.5285229354378859,0.3848188478692497,0,0,-1,1,1,noun,-1,1,-1,2277044,5915529,adj,noun,1
联,会,联会,0.2633333333333333,1.0,0.8181818181818182,0.4664231656182183,0.4139313884360925,0,1,-1,1,3,noun,15053,3,15053,2277044,40026863,adj,verb,0
聘,用,聘用,1.0,0.7894736842105263,0.7894736842105263,0.1985022526854564,0.4844775137250781,1,1,-1,1,1,verb,105617,1,105617,215253,20512801,verb,verb,1
聘,任,聘任,0.5714285714285714,1.0,0.6666666666666666,0.4155242220254036,0.5863526410420239,0,1,-1,2,1,verb,77285,1,77285,215253,1869955,verb,verb,1
聚,会,聚会,0.5294117647058824,1.0,1.0,0.4507884815996544,0.4429137997626722,0,1,联合,8,4,noun,404516,4,404516,568457,40026863,verb,verb,1
聚,合,聚合,1.0,0.6,0.6923076923076923,0.3623230838232079,0.6207913328571496,1,1,-1,12,1,verb,55145,1,55145,568457,1709797,verb,adj,1
聚,酯,聚酯,0.2941176470588235,1.0,0.2941176470588235,0.6338809742335997,0.5294834657669827,0,0,-1,1,1,noun,26922,1,26922,568457,137624,verb,noun,0
聚,齐,聚齐,1.0,0.28,0.28,0.4892438208381828,0.506755122273807,1,1,-1,1,1,verb,8389,1,8389,568457,956429,verb,adj,1
聚,积,聚积,0.5151515151515151,1.0,0.5151515151515151,0.4648388006420164,0.518694209236469,0,1,-1,5,1,verb,7934,1,7934,568457,539477,verb,verb,1
聚,敛,聚敛,0.5294117647058824,1.0,0.5294117647058824,0.5367117477927789,0.4891898695285367,0,0,-1,1,1,verb,10643,1,10643,568457,118170,verb,verb,1
聚,结,聚结,1.0,0.5294117647058824,0.5294117647058824,0.3987395906154444,0.508725698690712,1,1,-1,1,1,verb,-1,1,-1,568457,966291,verb,verb,0
聪,慧,聪慧,0.0499999999999999,1.0,0.0499999999999999,0.5144703671548807,0.529087165221314,0,0,-1,7,1,adj,34756,1,34756,111163,252247,noun,adj,1
肃,穆,肃穆,0.5,1.0,0.5,0.481733185611868,0.5518553933611425,0,1,-1,2,1,adj,26127,1,26127,73424,182413,verb,noun,1
肃,清,肃清,1.0,0.5862068965517241,0.5862068965517241,0.4388565752702879,0.4597891321340936,1,1,-1,2,1,verb,55376,1,55376,73424,2461689,verb,adj,1
肃,杀,肃杀,1.0,0.282051282051282,0.5862068965517241,0.4072659368452592,0.4970571473531873,1,1,-1,1,1,adj,9905,1,9905,73424,2577297,verb,verb,1
肃,静,肃静,0.36,1.0,0.4,0.4651793609948706,0.5128114531771159,0,1,-1,1,1,adj,6960,1,6960,73424,826823,verb,adj,1
肆,意,肆意,1.0,0.3333333333333333,0.3333333333333333,0.4373209676462474,0.4371915879383993,1,1,-1,2,1,adj,77959,1,77959,61179,1401560,adj,noun,1
肉,汤,肉汤,0.73,1.0,0.73,0.55906213162414,0.765568805644162,0,0,-1,1,3,noun,23075,3,23075,1987246,1170725,noun,noun,0
肉,饼,肉饼,0.73,1.0,0.73,0.5168266640443112,0.72769214484793,0,0,-1,1,1,noun,15428,1,15428,1987246,311875,noun,noun,0
肉,酱,肉酱,0.73,1.0,0.73,0.4731981464055857,0.6577913683970482,0,1,-1,1,1,noun,15578,1,15578,1987246,361507,noun,noun,0
肉,泥,肉泥,0.73,1.0,0.73,0.515639360711291,0.6590625858604637,0,0,-1,1,1,noun,-1,1,-1,1987246,496926,noun,noun,0
肉,糜,肉糜,0.73,1.0,0.73,0.4214373514784758,0.6375891602081873,0,1,-1,1,1,noun,3485,1,3485,1987246,72372,noun,adj,1
肉,兔,肉兔,0.3566666666666667,1.0,0.3566666666666667,0.5361886529689202,0.5514978773967496,0,0,-1,1,1,noun,4267,1,4267,1987246,541187,noun,noun,0
肉,票,肉票,0.3437931034482758,1.0,0.4754545454545454,0.5362656908038586,0.4938892116698187,0,0,-1,1,3,noun,2536,3,2536,1987246,2277946,noun,classifier,1
肉,刑,肉刑,0.3299999999999999,1.0,0.3299999999999999,0.5540881500207717,0.4382715969554377,0,0,-1,1,3,noun,2603,3,2603,1987246,246306,noun,noun,1
肉,羹,肉羹,0.73,1.0,0.73,0.5819073000776653,0.7313459906655597,0,0,-1,1,3,noun,3151,3,3151,1987246,79963,noun,noun,0
肉,冻,肉冻,0.73,1.0,0.73,0.4763955778452591,0.7277797707840825,0,1,-1,1,1,noun,-1,1,-1,1987246,727675,noun,noun,0
肌,瘤,肌瘤,0.2633333333333333,1.0,0.2633333333333333,0.6679983819943591,0.5966371793127683,0,0,-1,1,2,noun,56232,2,56232,591140,479913,noun,noun,0
肌,醇,肌醇,0.2472413793103448,1.0,0.2472413793103448,0.5774782256595802,0.5902810119476265,0,0,-1,1,1,noun,-1,1,-1,591140,171513,noun,adj,0
肛,瘘,肛瘘,0.2633333333333333,1.0,0.2633333333333333,0.5447626583614489,0.7302557690774136,0,0,-1,1,1,noun,3977,1,3977,48436,65108,noun,noun,0
肝,气,肝气,0.2878947368421052,1.0,0.3299999999999999,0.3889757365226321,0.5859610022916768,0,1,-1,1,2,noun,13835,2,13835,964863,3166410,noun,verb,1
肝,肠,肝肠,0.865,1.0,0.74225,0.576119288449503,0.6569826001052872,0,0,-1,4,6,noun,2730,6,2730,964863,428481,noun,noun,1
肝,糖,肝糖,0.2472413793103448,1.0,0.2472413793103448,0.5005410557700867,0.5957798111143151,0,0,-1,1,1,noun,3254,1,3254,964863,1022424,noun,noun,0
肢,解,肢解,0.2142105263157894,1.0,0.2878947368421052,0.4362084613922305,0.3163938274825501,0,1,-1,6,1,verb,19998,1,19998,80876,1308949,noun,verb,1
肤,浅,肤浅,0.2299999999999999,1.0,0.2430434782608695,0.5463163224532132,0.3594794241251715,0,0,-1,4,1,adj,51313,1,51313,494637,479720,noun,adj,1
肥,皂,肥皂,0.5111666666666667,1.0,0.5111666666666667,0.6915989994168416,0.6014935117021862,0,0,-1,1,2,noun,75059,2,75059,885961,67427,adj,adj,1
肥,美,肥美,1.0,0.36,0.5,0.3541873671733598,0.4396076509680476,1,1,联合,7,1,adj,10517,1,10517,885961,8175894,adj,adj,1
肥,厚,肥厚,1.0,0.5,0.5,0.5070888773728041,0.5306891407724212,1,0,联合,1,1,adj,47251,1,47251,885961,813358,adj,verb,1
肥,肠,肥肠,0.4633333333333334,1.0,0.4633333333333334,0.6005694403315427,0.5545422580448598,0,0,-1,1,1,noun,12912,1,12912,885961,428481,adj,noun,1
肥,硕,肥硕,1.0,0.4,1.0,0.3236587164785011,0.4968524067395738,1,1,-1,2,1,adj,7621,1,7621,885961,206440,adj,adj,1
肥,猪,肥猪,0.3437931034482758,1.0,0.3437931034482758,0.5293435945968783,0.7141447889027085,0,0,-1,1,1,noun,38038,1,38038,885961,1409322,adj,noun,0
肥,壮,肥壮,1.0,0.5,0.5,0.490565588578434,0.7010731572533881,1,1,-1,1,1,adj,3578,1,3578,885961,232680,adj,verb,1
肥,煤,肥煤,0.7618888888888888,1.0,0.7618888888888888,0.7241449337508301,0.5320311816170996,0,0,-1,1,3,noun,1401,3,1401,885961,860367,adj,noun,0
肥,实,肥实,1.0,0.36,0.5555555555555556,0.3537759761159438,0.5496495903261793,1,1,联合,2,1,adj,472,1,472,885961,1742380,adj,adj,1
肩,负,肩负,0.2209090909090909,1.0,0.2299999999999999,0.5680952689383651,0.324993534140848,0,0,-1,4,1,verb,109058,1,109058,614618,1229780,noun,verb,1
肮,脏,肮脏,0.2430434782608695,1.0,0.2322222222222222,0.5758206362747829,0.5810103787139089,0,0,-1,12,2,adj,81129,2,81129,43226,236413,char,noun,0
肺,鱼,肺鱼,0.2358823529411764,1.0,0.2430434782608695,0.6219406235663465,0.5404396805922054,0,0,-1,2,1,noun,350,1,350,784351,2028606,noun,noun,0
肿,瘤,肿瘤,0.226,1.0,0.226,0.6344575784315388,0.7732845367310216,0,0,-1,3,2,noun,1120712,2,1120712,962001,479913,verb,noun,1
肿,大,肿大,1.0,0.28,0.28,0.2588457456118669,0.5900183235142558,1,1,-1,1,1,verb,86132,1,86132,962001,38361973,verb,adj,0
肿,痛,肿痛,1.0,0.8181818181818182,0.8181818181818182,0.4777825484464634,0.8441094378079528,1,1,-1,1,1,verb,-1,1,-1,962001,2058117,verb,noun,0
肿,起,肿起,1.0,0.4285714285714285,0.4285714285714285,0.2954864145455632,0.5812069512224379,1,1,-1,1,1,verb,-1,1,-1,962001,11487882,verb,verb,0
肿,疼,肿疼,1.0,0.8181818181818182,0.8181818181818182,0.4946301212343086,0.8506173657358604,1,1,-1,1,1,verb,-1,1,-1,962001,1148361,verb,verb,0
胀,痛,胀痛,0.8181818181818182,1.0,0.8181818181818182,0.4908614591851766,0.8752893628832181,0,1,-1,1,1,verb,-1,1,-1,141747,2058117,verb,noun,0
胆,怯,胆怯,0.2472413793103448,1.0,0.2472413793103448,0.6409520116412796,0.5867586727567554,0,0,-1,10,1,adj,44563,1,44563,336912,93673,noun,adj,1
胆,寒,胆寒,0.2633333333333333,1.0,0.2633333333333333,0.5099494656167852,0.4509048132262042,0,0,-1,2,1,verb,12790,1,12790,336912,724312,noun,adj,1
背,后,背后,0.42,1.0,0.42,0.4563980153780596,0.4590643606794657,0,1,方位,4,3,noun,930214,3,930214,1333515,33767571,verb,noun,1
背,叛,背叛,0.5121951219512195,1.0,0.5121951219512195,0.7400286516268643,0.4762424389529252,0,0,-1,6,1,verb,202596,1,202596,1333515,44226,verb,verb,1
背,靠,背靠,0.7142857142857143,1.0,0.7142857142857143,0.4910733807676296,0.4537366012236768,0,1,-1,3,1,verb,-1,1,-1,1333515,3446143,verb,verb,0
背,起,背起,1.0,0.5428571428571428,0.8260869565217391,0.4249603714053907,0.5002714109130415,1,1,-1,1,1,verb,-1,1,-1,1333515,11487882,verb,verb,0
背,篓,背篓,0.2633333333333333,1.0,0.2633333333333333,0.6976176437076698,0.630415813853727,0,0,-1,1,2,noun,6103,2,6103,1333515,18502,verb,noun,1
背,时,背时,1.0,0.4,0.4,0.4154941146161087,0.4934241020927565,1,1,定中,4,2,adj,5780,2,5780,1333515,28073337,verb,noun,1
背,运,背运,1.0,0.3142857142857143,0.6190476190476191,0.627733844341569,0.4917182654809118,1,0,定中,2,1,adj,2789,1,2789,1333515,1826479,verb,verb,1
背,篼,背篼,0.2633333333333333,1.0,0.2633333333333333,0.6227367934095271,0.6053382944653084,0,0,-1,1,2,noun,-1,2,-1,1333515,4467,verb,noun,1
背,筐,背筐,0.2633333333333333,1.0,0.2633333333333333,0.5953143670562313,0.5680284970264773,0,0,-1,1,2,noun,511,2,511,1333515,75005,verb,noun,1
胜,利,胜利,1.0,0.38,0.5,0.4331522439470207,0.6000187836838937,1,1,联合,10,4,verb,1848769,4,1848769,2051530,2188187,noun,noun,1
胜,出,胜出,1.0,0.75,1.0,0.3512831493555916,0.5424470540609152,1,1,-1,1,1,verb,-1,1,-1,2051530,23324245,noun,verb,1
胜,于,胜于,1.0,0.2941176470588235,0.4,0.4667956517417783,0.5509498475415118,1,1,-1,2,1,verb,28343,1,28343,2051530,16032510,noun,noun,0
胜,仗,胜仗,1.0,0.5066083916083916,0.5066083916083916,0.610683154277682,0.6809786570554842,1,0,-1,1,2,noun,15360,2,15360,2051530,239748,noun,verb,1
胜,似,胜似,1.0,0.4285714285714285,0.4285714285714285,0.6317907219022878,0.4632306028622113,1,0,-1,1,1,verb,14746,1,14746,2051530,1173198,noun,verb,1
胜,局,胜局,1.0,0.2878947368421052,0.2878947368421052,0.3712614181738131,0.3964262460264824,1,1,-1,1,2,noun,-1,2,-1,2051530,3869608,noun,classifier,1
胜,绩,胜绩,1.0,0.5146153846153846,0.5146153846153846,0.4506074135978644,0.5744150210512229,1,1,-1,1,2,noun,13400,2,13400,2051530,99360,noun,noun,1
胜,如,胜如,1.0,0.4074074074074074,0.4074074074074074,0.466760365379684,0.5622314768413245,1,1,-1,1,1,verb,593,1,593,2051530,8284190,noun,conj,0
胞,弟,胞弟,0.2358823529411764,1.0,0.2358823529411764,0.6846215234244829,0.5298133026535212,0,0,-1,1,5,noun,8380,5,8380,226594,351721,adj,noun,0
胞,妹,胞妹,0.2358823529411764,1.0,0.2358823529411764,0.5288877695420564,0.4280652192455775,0,0,-1,1,5,noun,2676,5,2676,226594,1445566,adj,noun,0
胞,兄,胞兄,0.2358823529411764,1.0,0.2358823529411764,0.5877239139358839,0.4222297850480959,0,0,-1,1,5,noun,3435,5,3435,226594,558635,adj,noun,0
胞,姐,胞姐,0.2358823529411764,1.0,0.2358823529411764,0.5307853882966255,0.3868685205767403,0,0,-1,1,5,noun,1089,5,1089,226594,1998155,adj,noun,0
胡,椒,胡椒,0.4352631578947368,1.0,0.4352631578947368,0.7029113842209243,0.5639165313709354,0,0,-1,3,4,noun,71692,4,71692,834027,169067,adj,noun,1
胡,桃,胡桃,0.4499999999999999,1.0,0.4499999999999999,0.6552734337547985,0.5157083210699152,0,0,-1,1,1,noun,22130,1,22130,834027,258602,adj,noun,1
胡,琴,胡琴,0.3437931034482758,1.0,0.3437931034482758,0.6420431148146555,0.5751137044210168,0,0,-1,1,1,noun,5905,1,5905,834027,459858,adj,noun,1
胡,诌,胡诌,0.28,1.0,0.28,0.6131698800198513,0.6410772306787864,0,0,-1,1,1,verb,5522,1,5522,834027,3957,adj,verb,1
胡,蜂,胡蜂,0.4633333333333334,1.0,0.4633333333333334,0.7193601212121492,0.5673759292692977,0,0,-1,2,2,noun,2589,2,2589,834027,202019,adj,noun,1
胡,笳,胡笳,0.3437931034482758,1.0,0.3437931034482758,0.6488293617441598,0.5734130848192939,0,0,-1,3,1,noun,1716,1,1716,834027,15745,adj,noun,1
胡,吹,胡吹,0.2727272727272727,1.0,0.3,0.477218502383031,0.5042016885212288,0,1,-1,1,1,verb,3154,1,3154,834027,1054451,adj,verb,1
胡,混,胡混,0.2358823529411764,1.0,1.0,0.6016759768996108,0.545800767680303,0,0,-1,6,2,verb,-1,2,-1,834027,842940,adj,adj,0
胶,水,胶水,1.0,0.45,0.45,0.3357486783943982,0.7514859420508517,1,1,-1,2,4,noun,29664,4,29664,539139,8153040,verb,noun,1
胶,粘,胶粘,0.2653061224489796,1.0,1.0,0.4755576447393847,0.8765660699747511,0,1,-1,2,1,adj,-1,1,-1,539139,508727,verb,verb,0
胶,印,胶印,0.4418604651162791,1.0,0.4950492801771872,0.4534029932392344,0.6456015585116196,0,1,-1,2,1,verb,6970,1,6970,539139,1065594,verb,noun,1
胶,料,胶料,1.0,0.73,0.73,0.4544078288870488,0.6377609290601215,1,1,-1,1,4,noun,-1,4,-1,539139,1034394,verb,noun,0
胶,泥,胶泥,0.45,1.0,0.4736842105263157,0.489779040252902,0.7046653340641524,0,1,-1,1,1,noun,3318,1,3318,539139,496926,verb,noun,1
胶,合,胶合,1.0,0.68,0.68,0.3345206244009385,0.5138426126525377,1,1,-1,3,1,verb,4412,1,4412,539139,1709797,verb,adj,1
胶,木,胶木,1.0,0.4633333333333334,0.4933921568627451,0.3885180371219262,0.5554147316220901,1,1,-1,1,2,noun,1862,2,1862,539139,2844320,verb,noun,1
胶,版,胶版,0.5028349944629015,1.0,0.5028349944629015,0.4249526326992398,0.5673516939055089,0,1,-1,2,2,noun,-1,2,-1,539139,3932903,verb,noun,1
胸,怀,胸怀,0.2727272727272727,1.0,1.0,0.4723561666483113,0.4422507846231345,0,1,联合,2,4,noun,111882,4,111882,1081533,763178,noun,verb,1
胸,中,胸中,1.0,0.3299999999999999,0.3299999999999999,0.5050441264955512,0.4637594509703287,1,0,-1,1,1,noun,37296,1,37296,1081533,65460099,noun,adj,0
胸,章,胸章,0.4647241379310344,1.0,0.7390681818181818,0.4208371267789211,0.2865482291127494,0,1,-1,1,3,noun,4612,3,4612,1081533,581089,noun,classifier,1
胸,臆,胸臆,1.0,0.2857142857142857,0.2857142857142857,0.592768707349905,0.5490406449354215,1,0,-1,1,1,noun,3115,1,3115,1081533,4789,noun,adj,1
胸,兜,胸兜,0.7447241379310344,1.0,0.7447241379310344,0.4439668118080445,0.5087207235195407,0,1,-1,1,3,noun,-1,3,-1,1081533,280590,noun,verb,0
能,够,能够,1.0,0.375,0.4285714285714285,0.3824548651237411,0.700520770973899,1,1,10,2,2,verb,5559134,2,5559134,23909882,1182766,noun,adv,1
能,否,能否,1.0,0.5966666666666667,0.5966666666666667,0.408395560781876,0.7634964562251966,1,1,-1,2,2,aux,889060,2,889060,23909882,416553,noun,expr,0
能,干,能干,1.0,0.4285714285714285,0.5555555555555556,0.5878688515893729,0.6498785911339691,1,0,-1,2,1,adj,98009,1,98009,23909882,2922650,noun,adv,1
能,行,能行,1.0,0.4545454545454545,1.0,0.5228006164560597,0.7640461834433596,1,0,-1,2,2,verb,45288,2,45288,23909882,5478924,noun,adj,0
能,手,能手,0.2992307692307692,1.0,0.3333333333333333,0.5387834135162447,0.3963889806515004,0,0,-1,4,2,noun,73973,2,73973,23909882,13266506,noun,noun,1
脆,弱,脆弱,0.5555555555555556,1.0,0.5555555555555556,0.5477135906231674,0.5615106669340362,0,0,-1,8,2,adj,368796,2,368796,151926,1273865,adj,adj,1
脆,响,脆响,1.0,0.4,0.5,0.5549188758199829,0.6028337236910805,1,0,-1,1,1,adj,13159,1,13159,151926,894543,adj,noun,0
脆,嫩,脆嫩,1.0,0.6666666666666666,0.6666666666666666,0.4914530643701612,0.714893515352498,1,1,-1,1,1,adj,4850,1,4850,151926,351618,adj,adj,0
